ISO3;Type;ForestArea;ForestExtent;LandArea;ShareForest;CarbonStocksForests;ICarbonStocksForests
DOM    ;2019;2136.01;127.874;4831;44.215;112.141;127.874
DOM    ;2020;2144.1;128.358;4831;44.382;112.565;128.358
DZA    ;1992;1649.4;100;238174;0.693;30.827;100
DZA    ;1993;1640.6;99.466;238174;0.689;30.67;99.492
DZA    ;1994;1631.8;98.933;238174;0.685;30.514;98.985
DZA    ;1995;1623;98.399;238174;0.681;30.357;98.477
DZA    ;1996;1614.2;97.866;238174;0.678;30.201;97.969
DZA    ;1997;1605.4;97.332;238174;0.674;30.044;97.462
DZA    ;1998;1596.6;96.799;238174;0.67;29.888;96.954
DZA    ;1999;1587.8;96.265;238174;0.667;29.731;96.447
DZA    ;2000;1579;95.732;238174;0.663;29.575;95.939
DZA    ;2001;1612.9;97.787;238174;0.677;30.231;98.067
DZA    ;2002;1646.8;99.842;238174;0.691;30.887;100.195
DZA    ;2003;1680.7;101.898;238174;0.706;31.543;102.323
DZA    ;2004;1714.6;103.953;238174;0.72;32.199;104.452
DZA    ;2005;1748.5;106.008;238174;0.734;32.855;106.58
DZA    ;2006;1782.4;108.064;238174;0.748;33.511;108.708
DZA    ;2007;1816.3;110.119;238174;0.763;34.167;110.836
DZA    ;2008;1850.2;112.174;238174;0.777;34.823;112.964
DZA    ;2009;1884.1;114.229;238174;0.791;35.479;115.092
DZA    ;2010;1918;116.285;238174;0.805;36.135;117.221
DZA    ;2011;1925.6;116.745;238174;0.808;36.306;117.774
DZA    ;2012;1933.2;117.206;238174;0.812;36.476;118.327
DZA    ;2013;1940.8;117.667;238174;0.815;36.647;118.88
DZA    ;2014;1948.4;118.128;238174;0.818;36.817;119.434
DZA    ;2015;1956;118.589;238174.1;0.821;36.988;119.987
DZA    ;2016;1956;118.589;238174.1;0.821;36.871;119.606
DZA    ;2017;1943;117.8;238174.1;0.816;36.606;118.748
DZA    ;2018;1930;117.012;238174.1;0.81;36.168;117.328
DZA    ;2019;1939;117.558;238174.1;0.814;36.511;118.441
DZA    ;2020;1949;118.164;238174.1;0.818;36.719;119.115
ECU    ;1992;14451.868;100;27684;52.203;1597.076;100
ECU    ;1993;14361.697;99.376;27684;51.877;1587.111;99.376
ECU    ;1994;14271.526;98.752;27684;51.552;1577.146;98.752
ECU    ;1995;14181.355;98.128;27684;51.226;1567.181;98.128
ECU    ;1996;14091.184;97.504;27684;50.9;1557.217;97.504
ECU    ;1997;14001.013;96.88;27684;50.574;1547.252;96.88
ECU    ;1998;13910.842;96.256;24836;56.011;1537.287;96.256
ECU    ;1999;13820.671;95.632;24836;55.648;1527.322;95.632
ECU    ;2000;13730.5;95.008;24836;55.285;1517.358;95.008
ECU    ;2001;13660.269;94.523;24836;55.002;1509.596;94.523
ECU    ;2002;13590.038;94.037;24836;54.719;1501.835;94.037
ECU    ;2003;13519.807;93.551;24836;54.436;1494.074;93.551
ECU    ;2004;13449.576;93.065;24836;54.154;1486.313;93.065
ECU    ;2005;13379.345;92.579;24836;53.871;1478.551;92.579
ECU    ;2006;13309.114;92.093;24836;53.588;1470.79;92.093
ECU    ;2007;13238.883;91.607;24836;53.305;1463.029;91.607
ECU    ;2008;13168.652;91.121;24836;53.022;1455.268;91.121
ECU    ;2009;13098.421;90.635;24836;52.74;1447.506;90.635
ECU    ;2010;13028.19;90.149;24836;52.457;1439.745;90.149
ECU    ;2011;12986.388;89.86;24836;52.289;1435.126;89.86
ECU    ;2012;12944.586;89.57;24836;52.12;1430.506;89.57
ECU    ;2013;12902.784;89.281;24836;51.952;1425.887;89.281
ECU    ;2014;12860.982;88.992;24836;51.784;1421.267;88.992
ECU    ;2015;12819.18;88.703;24836;51.615;1416.648;88.703
ECU    ;2016;12754.91;88.258;24836;51.357;1409.545;88.258
ECU    ;2017;12690.64;87.813;24836;51.098;1402.443;87.813
ECU    ;2018;12626.37;87.368;24836;50.839;1395.34;87.368
ECU    ;2019;12562.1;86.924;24836;50.58;1388.238;86.924
ECU    ;2020;12497.83;86.479;24836;50.321;1381.135;86.479
EGY    ;1992;46.89;100;99545;0.047;3.398;100
EGY    ;1993;48.43;103.284;99545;0.049;3.51;103.284
EGY    ;1994;49.97;106.569;99545;0.05;3.621;106.568
EGY    ;1995;51.51;109.853;99545;0.052;3.733;109.853
EGY    ;1996;53.05;113.137;99545;0.053;3.845;113.137
EGY    ;1997;54.59;116.421;99545;0.055;3.956;116.421
EGY    ;1998;56.13;119.706;99545;0.056;4.068;119.705
EGY    ;1999;57.67;122.99;99545;0.058;4.179;122.989
EGY    ;2000;59.21;126.274;99545;0.059;4.291;126.274
EGY    ;2001;59.853;127.646;99545;0.06;4.338;127.645
EGY    ;2002;60.496;129.017;99545;0.061;4.384;129.016
EGY    ;2003;61.139;130.388;99545;0.061;4.431;130.388
EGY    ;2004;61.782;131.759;99545;0.062;4.477;131.759
EGY    ;2005;62.425;133.131;99545;0.063;4.524;133.13
EGY    ;2006;63.068;134.502;99545;0.063;4.571;134.502
EGY    ;2007;63.711;135.873;99545;0.064;4.617;135.873
EGY    ;2008;64.354;137.245;99545;0.065;4.664;137.244
EGY    ;2009;64.997;138.616;99545;0.065;4.71;138.616
EGY    ;2010;65.64;139.987;99545;0.066;4.757;139.987
EGY    ;2011;62.196;132.642;99545;0.062;4.507;132.642
EGY    ;2012;58.752;125.298;99545;0.059;4.258;125.299
EGY    ;2013;55.308;117.953;99545;0.056;4.008;117.954
EGY    ;2014;51.864;110.608;99545;0.052;3.759;110.609
EGY    ;2015;48.42;103.263;99545;0.049;3.509;103.264
EGY    ;2016;44.98;95.927;99545;0.045;3.26;95.927
EGY    ;2017;44.98;95.927;99545;0.045;3.26;95.927
EGY    ;2018;44.98;95.927;99545;0.045;3.26;95.927
EGY    ;2019;44.98;95.927;99545;0.045;3.26;95.927
EGY    ;2020;44.98;95.927;99545;0.045;3.26;95.927
EMU    ;1992;990613.527;100;2198839.97;45.052;45186.468;100
EMU    ;1993;995942.615;100.538;2211002.37;45.045;45771.376;101.294
EMU    ;1994;996738.442;100.618;2210518.97;45.091;46013.113;101.829
EMU    ;1995;997534.27;100.699;2210218.97;45.133;46254.851;102.364
EMU    ;1996;998330.098;100.779;2210184.47;45.17;46496.588;102.899
EMU    ;1997;999125.926;100.859;2210243.47;45.204;46738.327;103.434
EMU    ;1998;999921.754;100.94;2210500.77;45.235;46980.064;103.969
EMU    ;1999;1000717.582;101.02;2211218.27;45.256;47221.802;104.504
EMU    ;2000;1002267.41;101.176;2213893.016;45.272;47530.182;105.187
EMU    ;2001;1003438.805;101.295;2213749.516;45.328;47895.055;105.994
EMU    ;2002;1004610.2;101.413;2213677.916;45.382;48259.927;106.802
EMU    ;2003;1005781.595;101.531;2213728.716;45.434;48624.8;107.609
EMU    ;2004;1006952.991;101.649;2213727.516;45.487;48989.673;108.417
EMU    ;2005;1008124.386;101.768;2213721.116;45.54;49354.546;109.224
EMU    ;2006;1009295.781;101.886;2213186.116;45.604;49719.419;110.032
EMU    ;2007;1010467.176;102.004;2213157.716;45.657;50084.291;110.839
EMU    ;2008;1011638.572;102.122;2213013.936;45.713;50449.164;111.647
EMU    ;2009;1012809.967;102.241;2213105.496;45.764;50814.037;112.454
EMU    ;2010;1013981.362;102.359;2213231.036;45.815;51178.91;113.262
EMU    ;2011;1014346.178;102.396;2213222.416;45.831;51577.203;114.143
EMU    ;2012;1014710.993;102.433;2213237.286;45.847;51975.495;115.024
EMU    ;2013;1015075.809;102.469;2213367.132;45.861;52373.788;115.906
EMU    ;2014;1015440.625;102.506;2213443.876;45.876;52772.081;116.787
EMU    ;2015;1015805.441;102.543;2213390.303;45.894;53170.374;117.669
EMU    ;2016;1016331.64;102.596;2213426.046;45.917;53508.407;118.417
EMU    ;2017;1016788.091;102.642;2213353.618;45.939;53766.094;118.987
EMU    ;2018;1017013.45;102.665;2213422.191;45.948;54016.942;119.542
EMU    ;2019;1017237.72;102.688;2213407.752;45.958;54263.776;120.089
EMU    ;2020;1017460.2;102.71;2213326.08;45.97;54520.607;120.657
ERI    ;1992;1144.885;100;10100;11.335;49.289;100
ERI    ;1993;1140.58;99.624;10100;11.293;49.102;99.62
ERI    ;1994;1137.42;99.348;10100;11.262;48.985;99.383
ERI    ;1995;1134.26;99.072;10100;11.23;48.868;99.146
ERI    ;1996;1131.1;98.796;10100;11.199;48.751;98.909
ERI    ;1997;1127.94;98.52;10100;11.168;48.635;98.672
ERI    ;1998;1124.78;98.244;10100;11.136;48.518;98.435
ERI    ;1999;1121.62;97.968;10100;11.105;48.401;98.198
ERI    ;2000;1118.46;97.692;10100;11.074;48.284;97.961
ERI    ;2001;1115.3;97.416;10100;11.043;48.16;97.71
ERI    ;2002;1112.14;97.14;10100;11.011;48.037;97.46
ERI    ;2003;1108.98;96.864;10100;10.98;47.914;97.21
ERI    ;2004;1105.82;96.588;12098.263;9.14;47.79;96.959
ERI    ;2005;1102.66;96.312;12102.533;9.111;47.667;96.709
ERI    ;2006;1099.5;96.036;12100.403;9.086;47.544;96.459
ERI    ;2007;1096.34;95.76;12103.261;9.058;47.42;96.208
ERI    ;2008;1093.18;95.484;12105.749;9.03;47.297;95.958
ERI    ;2009;1090.02;95.208;12106.959;9.003;47.173;95.708
ERI    ;2010;1086.86;94.932;12106.51;8.977;47.05;95.458
ERI    ;2011;1083.7;94.656;12108.899;8.95;46.948;95.249
ERI    ;2012;1080.54;94.38;12108.212;8.924;46.845;95.042
ERI    ;2013;1077.38;94.104;12104.928;8.9;46.743;94.834
ERI    ;2014;1074.22;93.828;12103.619;8.875;46.64;94.626
ERI    ;2015;1071.06;93.552;12108.878;8.845;46.538;94.418
ERI    ;2016;1067.9;93.276;12107.746;8.82;46.411;94.161
ERI    ;2017;1064.74;93;12107.123;8.794;46.306;93.947
ERI    ;2018;1061.58;92.724;12107.771;8.768;46.157;93.646
ERI    ;2019;1058.42;92.448;12108.055;8.741;46.041;93.411
ERI    ;2020;1055.26;92.172;12104.083;8.718;45.935;93.196
ESH    ;1992;665.942;100;26600;2.504;14.818;100
ESH    ;1993;666.363;100.063;26600;2.505;14.983;101.118
ESH    ;1994;666.784;100.126;26600;2.507;15.149;102.237
ESH    ;1995;667.205;100.19;26600;2.508;15.315;103.356
ESH    ;1996;667.626;100.253;26600;2.51;15.481;104.475
ESH    ;1997;668.047;100.316;26600;2.511;15.646;105.594
ESH    ;1998;668.468;100.379;26600;2.513;15.812;106.713
ESH    ;1999;668.889;100.443;26600;2.515;15.978;107.832
ESH    ;2000;669.31;100.506;26600;2.516;16.144;108.951
ESH    ;2001;668.89;100.443;26600;2.515;16.231;109.537
ESH    ;2002;668.47;100.38;26600;2.513;16.318;110.125
ESH    ;2003;668.05;100.317;26600;2.511;16.405;110.712
ESH    ;2004;667.63;100.253;26600;2.51;16.492;111.299
ESH    ;2005;667.21;100.19;26600;2.508;16.579;111.885
ESH    ;2006;666.79;100.127;26600;2.507;16.666;112.472
ESH    ;2007;666.37;100.064;26600;2.505;16.753;113.06
ESH    ;2008;665.95;100.001;26600;2.504;16.84;113.647
ESH    ;2009;665.53;99.938;26600;2.502;16.927;114.233
ESH    ;2010;665.11;99.875;26600;2.5;17.014;114.82
ESH    ;2011;665.028;99.863;26600;2.5;17.051;115.075
ESH    ;2012;664.946;99.85;26600;2.5;17.089;115.331
ESH    ;2013;664.864;99.838;26600;2.499;17.127;115.586
ESH    ;2014;664.782;99.826;26600;2.499;17.165;115.841
ESH    ;2015;664.7;99.813;26600;2.499;17.202;116.095
ESH    ;2016;665.11;99.875;26600;2.5;17.226;116.256
ESH    ;2017;664.7;99.813;26600;2.499;17.242;116.364
ESH    ;2018;665.14;99.88;26600;2.501;17.287;116.666
ESH    ;2019;665.05;99.866;26600;2.5;17.311;116.83
ESH    ;2020;665.07;99.869;26600;2.5;17.345;117.058
ESP    ;1992;14542.514;100;49944;29.118;535.601;100
ESP    ;1993;14861.441;102.193;49944;29.756;547.347;102.193
ESP    ;1994;15180.368;104.386;49944;30.395;559.093;104.386
ESP    ;1995;15499.295;106.579;49944;31.033;570.839;106.579
ESP    ;1996;15818.222;108.772;49944;31.672;582.585;108.772
ESP    ;1997;16137.149;110.965;49944;32.31;594.331;110.965
ESP    ;1998;16456.076;113.158;49944;32.949;606.077;113.158
ESP    ;1999;16775.003;115.351;49944;33.588;617.823;115.351
ESP    ;2000;17093.93;117.545;49900;34.256;629.569;117.545
ESP    ;2001;17239.071;118.543;49852;34.581;634.915;118.543
ESP    ;2002;17384.212;119.541;49904;34.835;640.26;119.541
ESP    ;2003;17529.353;120.539;49921;35.114;645.606;120.539
ESP    ;2004;17674.494;121.537;49918;35.407;650.952;121.537
ESP    ;2005;17819.635;122.535;49909;35.704;656.297;122.535
ESP    ;2006;17964.776;123.533;49898;36.003;661.643;123.533
ESP    ;2007;18109.917;124.531;49911;36.284;666.988;124.531
ESP    ;2008;18255.058;125.529;49880;36.598;672.334;125.529
ESP    ;2009;18400.199;126.527;49866;36.899;677.679;126.527
ESP    ;2010;18545.34;127.525;50001;37.09;683.025;127.525
ESP    ;2011;18546.508;127.533;49988;37.102;685.294;127.949
ESP    ;2012;18547.676;127.541;50021;37.08;687.563;128.372
ESP    ;2013;18548.844;127.549;50021;37.082;689.832;128.796
ESP    ;2014;18550.012;127.557;50021;37.084;692.101;129.22
ESP    ;2015;18551.18;127.565;49966.1;37.128;694.371;129.643
ESP    ;2016;18555.24;127.593;49956.4;37.143;710.851;132.72
ESP    ;2017;18559.3;127.621;49954.735;37.152;713.048;133.131
ESP    ;2018;18563.59;127.65;49960.348;37.157;713.399;133.196
ESP    ;2019;18567.88;127.68;49957.004;37.168;713.749;133.261
ESP    ;2020;18572.17;127.709;49955.664;37.177;713.914;133.292
EST    ;1992;2212.498;100;4239;52.194;132.677;100
EST    ;1993;2215.797;100.149;4239;52.272;133.721;100.787
EST    ;1994;2219.096;100.298;4239;52.35;134.765;101.573
EST    ;1995;2222.395;100.447;4239;52.427;135.809;102.36
EST    ;1996;2225.694;100.596;4239;52.505;136.852;103.147
EST    ;1997;2228.993;100.746;4239;52.583;137.896;103.934
EST    ;1998;2232.292;100.895;4239;52.661;138.94;104.72
EST    ;1999;2235.591;101.044;4239;52.739;139.984;105.507
EST    ;2000;2238.89;101.193;4239;52.816;141.028;106.294
EST    ;2001;2248.603;101.632;4239;53.046;142.069;107.079
EST    ;2002;2258.316;102.071;4239;53.275;143.111;107.864
EST    ;2003;2268.029;102.51;4239;53.504;144.153;108.649
EST    ;2004;2277.742;102.949;4239;53.733;145.194;109.434
EST    ;2005;2287.455;103.388;4239;53.962;146.236;110.219
EST    ;2006;2297.168;103.827;4239;54.191;147.278;111.005
EST    ;2007;2306.881;104.266;4239;54.42;148.319;111.79
EST    ;2008;2316.594;104.705;4239;54.65;149.361;112.575
EST    ;2009;2326.307;105.144;4239;54.879;150.403;113.36
EST    ;2010;2336.02;105.583;4239;55.108;151.444;114.145
EST    ;2011;2353.018;106.351;4239;55.509;153.815;115.932
EST    ;2012;2370.016;107.119;4239;55.91;156.185;117.719
EST    ;2013;2387.014;107.888;4347;54.912;158.556;119.505
EST    ;2014;2404.012;108.656;4347;55.303;160.927;121.292
EST    ;2015;2421.01;109.424;4347;55.694;163.297;123.079
EST    ;2016;2421.25;109.435;4347;55.699;163.555;123.273
EST    ;2017;2438.4;110.21;4275;57.039;164.08;123.669
EST    ;2018;2438.4;110.21;4275;57.039;164.08;123.669
EST    ;2019;2438.4;110.21;4275;57.039;164.08;123.669
EST    ;2020;2438.4;110.21;4275;57.039;164.08;123.669
ETH    ;1992;19111.355;100;100000;19.111;1385.512;100
ETH    ;1993;19039.5;99.624;100000;19.04;1380.253;99.62
ETH    ;1994;18966.5;99.242;100000;18.966;1374.923;99.236
ETH    ;1995;18893.5;98.86;100000;18.893;1369.593;98.851
ETH    ;1996;18820.5;98.478;100000;18.82;1364.264;98.466
ETH    ;1997;18747.5;98.096;100000;18.747;1358.934;98.082
ETH    ;1998;18674.5;97.714;100000;18.674;1353.605;97.697
ETH    ;1999;18601.5;97.332;100000;18.602;1348.275;97.312
ETH    ;2000;18528.5;96.95;100000;18.529;1342.946;96.928
ETH    ;2001;18455.5;96.568;100000;18.456;1336.373;96.453
ETH    ;2002;18382.5;96.186;100000;18.383;1329.801;95.979
ETH    ;2003;18309.5;95.804;100000;18.309;1323.228;95.505
ETH    ;2004;18236.5;95.422;112859.73;16.159;1316.656;95.03
ETH    ;2005;18163.5;95.04;112859.977;16.094;1310.083;94.556
ETH    ;2006;18090.5;94.658;112861.322;16.029;1303.511;94.082
ETH    ;2007;18017.5;94.276;112863.106;15.964;1296.938;93.607
ETH    ;2008;17944.5;93.894;112856.84;15.9;1290.365;93.133
ETH    ;2009;17871.5;93.512;112858.869;15.835;1283.793;92.658
ETH    ;2010;17798.5;93.13;112857.095;15.771;1277.22;92.184
ETH    ;2011;17725.5;92.749;112857.506;15.706;1270.517;91.7
ETH    ;2012;17652.5;92.367;112858.202;15.641;1263.815;91.216
ETH    ;2013;17579.5;91.985;112857.205;15.577;1257.112;90.733
ETH    ;2014;17506.5;91.603;112853.828;15.513;1250.409;90.249
ETH    ;2015;17433.5;91.221;112853.935;15.448;1243.706;89.765
ETH    ;2016;17360.5;90.839;112855.851;15.383;1236.936;89.276
ETH    ;2017;17287.5;90.457;112855.282;15.318;1230.178;88.789
ETH    ;2018;17214.5;90.075;112856.143;15.253;1223.435;88.302
ETH    ;2019;17141.5;89.693;112857.086;15.189;1216.704;87.816
ETH    ;2020;17068.5;89.311;112857.126;15.124;1209.815;87.319
FIN    ;1992;21989.392;100;30459;72.193;642.298;100
FIN    ;1993;22046.423;100.259;30459;72.381;652.27;101.553
FIN    ;1994;22103.454;100.519;30459;72.568;662.242;103.105
FIN    ;1995;22160.485;100.778;30459;72.755;672.215;104.658
FIN    ;1996;22217.516;101.037;30459;72.942;682.187;106.21
FIN    ;1997;22274.547;101.297;30459;73.13;692.159;107.763
FIN    ;1998;22331.578;101.556;30459;73.317;702.132;109.316
FIN    ;1999;22388.609;101.815;30459;73.504;712.104;110.868
FIN    ;2000;22445.64;102.075;30459;73.691;722.076;112.421
FIN    ;2001;22425.276;101.982;30459;73.624;727.871;113.323
FIN    ;2002;22404.912;101.89;30459;73.558;733.666;114.225
FIN    ;2003;22384.548;101.797;30459;73.491;739.461;115.128
FIN    ;2004;22364.184;101.704;30459;73.424;745.256;116.03
FIN    ;2005;22343.82;101.612;30459;73.357;751.052;116.932
FIN    ;2006;22323.456;101.519;30411;73.406;756.847;117.834
FIN    ;2007;22303.092;101.427;30409;73.344;762.642;118.736
FIN    ;2008;22282.728;101.334;30390;73.323;768.437;119.639
FIN    ;2009;22262.364;101.241;30390;73.256;774.232;120.541
FIN    ;2010;22242;101.149;30390;73.189;780.027;121.443
FIN    ;2011;22275.4;101.301;30389;73.301;796.705;124.04
FIN    ;2012;22308.8;101.453;30389;73.411;813.384;126.637
FIN    ;2013;22342.2;101.604;30389;73.521;830.062;129.233
FIN    ;2014;22375.6;101.756;30389;73.631;846.74;131.83
FIN    ;2015;22409;101.908;30391;73.736;863.419;134.427
FIN    ;2016;22409;101.908;30391;73.736;863.419;134.427
FIN    ;2017;22409;101.908;30392;73.733;863.419;134.427
FIN    ;2018;22409;101.908;30392;73.733;863.419;134.427
FIN    ;2019;22409;101.908;30393;73.731;863.419;134.427
FIN    ;2020;22409;101.908;30394;73.728;863.419;134.427
FJI    ;1992;953.046;100;1827;52.165;114.029;100
FJI    ;1993;959.724;100.701;1827;52.53;114.752;100.634
FJI    ;1994;966.402;101.401;1827;52.896;115.475;101.267
FJI    ;1995;973.08;102.102;1827;53.261;116.197;101.901
FJI    ;1996;979.758;102.803;1827;53.627;116.92;102.535
FJI    ;1997;986.436;103.504;1827;53.992;117.642;103.168
FJI    ;1998;993.114;104.204;1827;54.358;118.365;103.802
FJI    ;1999;999.792;104.905;1827;54.723;119.088;104.436
FJI    ;2000;1006.47;105.606;1827;55.089;119.81;105.07
FJI    ;2001;1013.147;106.306;1827;55.454;120.534;105.704
FJI    ;2002;1019.824;107.007;1827;55.82;121.258;106.339
FJI    ;2003;1026.501;107.707;1827;56.185;121.982;106.974
FJI    ;2004;1033.178;108.408;1827;56.551;122.706;107.609
FJI    ;2005;1039.855;109.109;1827;56.916;123.43;108.244
FJI    ;2006;1046.532;109.809;1827;57.281;124.154;108.879
FJI    ;2007;1053.209;110.51;1827;57.647;124.878;109.514
FJI    ;2008;1059.886;111.21;1827;58.012;125.602;110.149
FJI    ;2009;1066.563;111.911;1827;58.378;126.326;110.784
FJI    ;2010;1073.24;112.612;1827;58.743;127.05;111.419
FJI    ;2011;1079.916;113.312;1827;59.109;127.774;112.054
FJI    ;2012;1086.592;114.013;1827;59.474;128.498;112.688
FJI    ;2013;1093.268;114.713;1827;59.84;129.222;113.323
FJI    ;2014;1099.944;115.414;1827;60.205;129.946;113.958
FJI    ;2015;1106.62;116.114;1827;60.57;130.67;114.593
FJI    ;2016;1113.3;116.815;1827;60.936;131.392;115.226
FJI    ;2017;1119.98;117.516;1827;61.302;132.102;115.849
FJI    ;2018;1126.66;118.217;1827;61.667;132.833;116.49
FJI    ;2019;1133.34;118.918;1827;62.033;133.553;117.121
FJI    ;2020;1140.02;119.619;1827;62.398;134.283;117.762
FRA    ;1992;14606.4;100;54756.6;26.675;980.905;100
FRA    ;1993;14691.6;100.583;54756.6;26.831;989.196;100.845
FRA    ;1994;14776.8;101.167;54756.6;26.986;997.486;101.69
FRA    ;1995;14862;101.75;54756.6;27.142;1005.776;102.536
FRA    ;1996;14947.2;102.333;54756.6;27.298;1014.067;103.381
FRA    ;1997;15032.4;102.917;54756.6;27.453;1022.357;104.226
FRA    ;1998;15117.6;103.5;54756.6;27.609;1030.647;105.071
FRA    ;1999;15202.8;104.083;54756.6;27.764;1038.938;105.916
FRA    ;2000;15288;104.666;54756.7;27.92;1047.228;106.761
FRA    ;2001;15401.1;105.441;54756.7;28.126;1066.797;108.756
FRA    ;2002;15514.2;106.215;54756.7;28.333;1086.366;110.751
FRA    ;2003;15627.3;106.989;54786.7;28.524;1105.935;112.746
FRA    ;2004;15740.4;107.764;54756.7;28.746;1125.504;114.741
FRA    ;2005;15853.5;108.538;54755.7;28.953;1145.073;116.736
FRA    ;2006;15966.6;109.312;54755.7;29.16;1164.642;118.731
FRA    ;2007;16079.7;110.087;54755.7;29.366;1184.211;120.726
FRA    ;2008;16192.8;110.861;54755.7;29.573;1203.78;122.721
FRA    ;2009;16305.9;111.635;54755.7;29.779;1223.349;124.716
FRA    ;2010;16419;112.41;54755.7;29.986;1242.918;126.711
FRA    ;2011;16502.4;112.981;54755.7;30.138;1261.017;128.556
FRA    ;2012;16585.8;113.552;54755.7;30.291;1279.116;130.402
FRA    ;2013;16669.2;114.123;54755.7;30.443;1297.214;132.247
FRA    ;2014;16752.6;114.694;54755.7;30.595;1315.313;134.092
FRA    ;2015;16836;115.265;54755.7;30.747;1333.411;135.937
FRA    ;2016;16919.4;115.836;54755.7;30.9;1351.86;137.818
FRA    ;2017;17002.8;116.407;54755.7;31.052;1370.426;139.71
FRA    ;2018;17086.2;116.977;54755.7;31.204;1389.108;141.615
FRA    ;2019;17169.6;117.548;54755.7;31.357;1407.907;143.531
FRA    ;2020;17253;118.119;54755.7;31.509;1425.098;145.284
FRO    ;1992;0.08;100;139.6;0.057;;
FRO    ;1993;0.08;100;139.6;0.057;;
FRO    ;1994;0.08;100;139.6;0.057;;
FRO    ;1995;0.08;100;139.6;0.057;;
FRO    ;1996;0.08;100;139.6;0.057;;
FRO    ;1997;0.08;100;139.6;0.057;;
FRO    ;1998;0.08;100;139.6;0.057;;
FRO    ;1999;0.08;100;139.6;0.057;;
FRO    ;2000;0.08;100;139.6;0.057;;
FRO    ;2001;0.08;100;139.6;0.057;;
FRO    ;2002;0.08;100;139.6;0.057;;
FRO    ;2003;0.08;100;139.6;0.057;;
FRO    ;2004;0.08;100;139.6;0.057;;
FRO    ;2005;0.08;100;139.6;0.057;;
FRO    ;2006;0.08;100;139.6;0.057;;
FRO    ;2007;0.08;100;139.6;0.057;;
FRO    ;2008;0.08;100;139.6;0.057;;
FRO    ;2009;0.08;100;139.6;0.057;;
FRO    ;2010;0.08;100;139.6;0.057;;
FRO    ;2011;0.08;100;139.6;0.057;;
FRO    ;2012;0.08;100;139.6;0.057;;
FRO    ;2013;0.08;100;139.6;0.057;;
FRO    ;2014;0.08;100;139.6;0.057;;
FRO    ;2015;0.08;100;139.6;0.057;;
FRO    ;2016;0.08;100;139.6;0.057;;
FRO    ;2017;0.08;100;139.6;0.057;;
FRO    ;2018;0.08;100;139.6;0.057;;
FRO    ;2019;0.08;100;139.6;0.057;;
FRO    ;2020;0.08;100;136.6;0.059;;
FSM    ;1992;63.636;100;70;90.909;20.226;100
FSM    ;1993;63.664;100.044;70;90.949;20.234;100.039
FSM    ;1994;63.692;100.088;70;90.989;20.242;100.078
FSM    ;1995;63.72;100.132;70;91.029;20.25;100.118
FSM    ;1996;63.748;100.176;70;91.069;20.258;100.157
FSM    ;1997;63.776;100.22;70;91.109;20.266;100.196
FSM    ;1998;63.804;100.264;70;91.149;20.274;100.235
FSM    ;1999;63.832;100.308;70;91.189;20.282;100.275
FSM    ;2000;63.86;100.352;70;91.229;20.29;100.314
FSM    ;2001;63.887;100.394;70;91.267;20.298;100.354
FSM    ;2002;63.914;100.437;70;91.306;20.306;100.394
FSM    ;2003;63.941;100.479;70;91.344;20.314;100.434
FSM    ;2004;63.968;100.522;70;91.383;20.322;100.474
FSM    ;2005;63.995;100.564;70;91.421;20.33;100.513
FSM    ;2006;64.022;100.607;70;91.46;20.338;100.553
FSM    ;2007;64.049;100.649;70;91.499;20.346;100.593
FSM    ;2008;64.076;100.691;70;91.537;20.354;100.633
FSM    ;2009;64.103;100.734;70;91.576;20.362;100.673
FSM    ;2010;64.13;100.776;70;91.614;20.37;100.713
FSM    ;2011;64.158;100.82;70;91.654;20.378;100.752
FSM    ;2012;64.186;100.864;70;91.694;20.386;100.792
FSM    ;2013;64.214;100.908;70;91.734;20.394;100.831
FSM    ;2014;64.242;100.952;70;91.774;20.402;100.871
FSM    ;2015;64.27;100.996;70;91.814;20.41;100.91
FSM    ;2016;64.3;101.043;70;91.857;20.42;100.958
FSM    ;2017;64.33;101.091;70;91.9;20.429;101.005
FSM    ;2018;64.36;101.138;70;91.943;20.439;101.052
FSM    ;2019;64.39;101.185;70;91.986;20.448;101.099
FSM    ;2020;64.42;101.232;70;92.029;20.458;101.146
G20    ;1992;2834932.213;100;7808089.27;36.308;171852.09;100
G20    ;1993;2836456.524;100.054;7820247.27;36.271;172329.348;100.278
G20    ;1994;2833447.574;99.948;7819766.27;36.234;172463.437;100.356
G20    ;1995;2830438.625;99.841;7819467.27;36.197;172597.525;100.434
G20    ;1996;2827429.676;99.735;7819423.27;36.159;172731.613;100.512
G20    ;1997;2824420.727;99.629;7819483.27;36.12;172865.702;100.59
G20    ;1998;2821411.778;99.523;7819744.27;36.081;172999.79;100.668
G20    ;1999;2818402.829;99.417;7820462.27;36.039;173133.879;100.746
G20    ;2000;2816147.88;99.337;7830027.716;35.966;173334.61;100.863
G20    ;2001;2815505.79;99.315;7829912.136;35.958;173521.121;100.971
G20    ;2002;2814863.7;99.292;7829848.036;35.95;173707.633;101.08
G20    ;2003;2814221.611;99.269;7829901.186;35.942;173894.144;101.188
G20    ;2004;2813579.521;99.247;7829902.166;35.934;174080.657;101.297
G20    ;2005;2812937.431;99.224;7829892.096;35.926;174267.168;101.405
G20    ;2006;2812295.342;99.202;7829464.056;35.919;174453.679;101.514
G20    ;2007;2811653.252;99.179;7829462.996;35.911;174640.191;101.622
